,stop_name,SCHOOL_TYPE_DESC,dist
353,NIGHTSTAR RD AT POGONIA ST,English Public,0.000709367125709241
354,MORNINGSIDE AVE AT MILNER AVE,Private,0.002478890496533578
355,JONES AVE AT QUEEN ST EAST NORTH SIDE,English Public,0.0019583998394761925
356,DIXON RD AT ISLINGTON AVE EAST SIDE,English Public,0.004549806123174699
357,GREENWOOD AVE AT DUNDAS ST EAST,English Public,0.00512700907556111
358,KINGSTON RD AT GLEN MANOR DR,English Separate,0.0005981424051416276
359,DAVENPORT RD AT DUFFERIN ST,English Separate,0.0011069288377734846
360,GERRARD ST EAST AT NORWOOD RD,Private,0.0019054262406754392
361,HULLMAR DR AT BAMFORD CRES,English Public,0.0033890382449782326
362,KENNEDY RD AT DANCY AVE NORTH SIDE,English Public,0.0027705681288980985
363,VAN HORNE AVE AT HOBART DR,English Public,0.0029633415161315147
364,EGLINTON AVE EAST AT JONESVILLE CRES EAST SIDE,English Public,0.007139715190127061
365,JANE ST AT CHURCH ST,English Public,0.005058487488563753
366,ST CLAIR AVE EAST AT BRIMLEY RD WEST SIDE,English Public,0.004849842300567795
367,ST CLAIR AVE EAST AT CLIFTON RD,English Separate,0.0031078438091436214
368,ST CLAIR AVE EAST AT DANFORTH RD,English Public,0.003431999350424663
369,ST CLAIR AVE EAST AT ELFREDA BLVD,English Separate,0.002379139125833869
370,ST CLAIR AVE EAST AT KENNEDY RD,English Public,0.004616061023154336
371,ST CLAIR AVE EAST AT VICTORIA PARK AVE,English Separate,0.0031682342983445438
372,ST CLAIR AVE WEST AT BATHURST ST,Private,0.00158870132710774
373,ST CLAIR AVE WEST AT CALEDONIA RD EAST SIDE,English Separate,0.003957301404782556
374,ST CLAIR AVE WEST AT CALEDONIA RD,English Separate,0.0037520750004773023
375,ST CLAIR AVE WEST AT GUNNS RD,English Public,0.008614969005029694
376,ST CLAIR AVE WEST AT LANSDOWNE AVE,English Separate,0.0069619888061288274
377,ST CLAIR AVE WEST AT OLD STOCK YARDS RD,English Public,0.008507611399885538
378,ST CLAIR AVE WEST AT RUNNYMEDE RD,English Public,0.006477753913747232
379,ST DENNIS DR AT LINKWOOD LANE,English Public,0.006347463953332201
380,STEELES AVE EAST AT BIRCHMOUNT RD WEST SIDE,English Public,0.005467975361115711
381,STEELES AVE EAST AT BIRCHMOUNT RD,English Public,0.0055271027283550515
382,STEELES AVE EAST AT DUDLEY AVE,Private,0.00378958144505568
383,STEELES AVE EAST AT MIDDLEFIELD RD,English Public,0.010741150471284138
384,STEELES AVE EAST AT QUAIL VALLEY DR,English Public,0.0048705580517495045
385,STEELES AVE EAST AT WARDEN AVE,English Separate,0.00651220490119696
386,1750 STEELES AVE WEST,Private,0.01570731764615302
387,STEELES AVE WEST AT BATHURST ST EAST SIDE,Private,0.008490144492769434
388,STEELES AVE WEST AT HIGHWAY 27 EAST SIDE,English Separate,0.00913362168237211
389,STEELES AVE WEST AT ISLINGTON AVE LOOP,English Separate,0.008248829820770753
390,STEELES AVE WEST AT JANE ST,English Public,0.006231027745400566
391,STEELES AVE WEST AT KEELE ST EAST SIDE,Private,0.001962153522151955
392,STEELES AVE WEST AT MARTIN GROVE RD WEST SIDE,English Separate,0.006182902738932772
393,STEELES AVE WEST AT MARTIN GROVE RD,English Separate,0.0062808508668154295
394,STEELES AVE WEST AT VILLAGE GATE,English Public,0.007363108455036989
395,STEELES AVE WEST AT WESTON RD,English Public,0.01934899859928427
396,STEPHEN DR AT THE QUEENSWAY NORTH SIDE,English Separate,0.006889490346793119
397,STRACHAN AVE AT FLEET ST NORTH SIDE,English Public,0.007459851799998941
398,STRACHAN AVE AT FLEET ST,English Public,0.007604171654606692
399,RAAB BLVD AT HOSPITAL RD WEST SIDE (K & L WINGS),University,0.004952246308361036
400,RAAB BLVD AT HOSPITAL RD WEST SIDE (K & L WINGS),University,0.004993046645161388
401,WELLNESS WAY AT HOSPITAL RD (ODETTE CANCER CENTRE),University,0.005796086008835509
402,WELLNESS WAY AT HOSPITAL RD (ODETTE CANCER CENTRE),University,0.005701946479761818
403,HOSPITAL RD AT WELLNESS WAY EAST SIDE (SUNNYBROOK MAIN ENT),University,0.005521566897227773
404,HOSPITAL RD AT WELLNESS WAY EAST SIDE (SUNNYBROOK MAIN ENT),University,0.005511416728566093
405,TAPSCOTT RD AT FINCH AVE EAST NORTH SIDE,English Public,0.006953006123383594
406,TRANSIT RD AT WILSON AVE NORTH SIDE,Private,0.007348838916770879
407,TRANSIT RD AT WILSON AVE,Private,0.00784549060237331
408,TUSCAN GATE AT ST REGIS CRES (SOUTH),English Separate,0.007441394416390335
409,VAUGHAN RD AT MAPLEWOOD AVE,Private,0.003929246798911059
410,VICTORIA PARK AVE AT CRAIGTON DR,English Public,0.008465752780972226
411,VICTORIA PARK AVE AT LAWRENCE AVE EAST SOUTH SIDE,English Public,0.005466197971552408
412,VICTORIA PARK RD AT MCNICOLL AVE NORTH SIDE,Private,0.0013085532339270763
413,VICTORIA PARK AVE AT SHEPPARD AVE EAST NORTH SIDE,Private,0.002740372980985518
414,VICTORIA PARK AVE AT SHEPPARD AVE EAST SOUTH SIDE,Private,0.002376414670036887
415,WARDEN AVE AT DANFORTH RD SOUTH SIDE,Private,0.004447217522855904
416,WARDEN AVE AT SHEPPARD AVE EAST NORTH SIDE,Private,0.004660789082068463
417,WARDEN AVE AT STEELES AVE EAST NORTH SIDE,English Public,0.007276089924624865
418,WARDEN AVE AT STEELES AVE EAST SOUTH SIDE,English Separate,0.006259825984113956
419,THE WEST MALL AT SHERWAY DR (TRILLIUM HEALTH CTR SOUTH STOP),English Separate,0.010513194991559203
420,THE WEST MALL AT QUEENSWAY SOUTH SIDE,English Separate,0.012670257442904896
421,WESTON RD AT ROGERS RD SOUTH SIDE,English Separate,0.000888648641753967
422,WESTON RD AT BRADSTOCK RD,English Separate,0.0016109654874767346
423,WESTON RD AT EGLINTON AVE WEST SOUTH SIDE,English Public,0.002895619059976522
424,WESTON RD AT FINCH AVE WEST,English Public,0.004026166659554724
425,WESTON RD AT OAK ST NORTH SIDE,English Separate,0.01072972925581251
426,WESTON RD AT ROGERS RD NORTH SIDE,English Separate,0.0006065784671352957
427,WHEELTRANS EXIT AT COMMISSIONERS ST,English Public,0.006772615814388259
428,WICKSTEED AVE AT LAIRD DR,Private,0.0069068400450257575
429,WILSON AVE AT BILLY BISHOP WAY,Private,0.00813555782934378
430,WILSON AVE AT KEELE ST EAST SIDE,English Public,0.00421252580916996
431,WILSON AVE AT KEELE ST,English Public,0.004246731376185104
432,WILSON AVE AT LADY YORK AVE,English Public,0.0030488511724499063
433,OPPOSITE 675 WILSON AVE,English Separate,0.009545380269023233
434,WILSON AVE AT TRANSIT RD WEST SIDE,Private,0.008757397293240333
435,5800 YONGE ST,Private,0.0013535336463216404
436,YONGE ST AT FRONT ST EAST NORTH SIDE,Private,0.003256192249541758
437,YONGE ST AT FRONT ST EAST,Private,0.003772417057043767
438,YONGE ST AT HEATH ST EAST,Private,0.0018912815224041094
439,YONGE ST AT HENDON AVE (FINCH STATION),Private,0.0012384492608955122
440,YONGE ST AT YORK MILLS RD,English Separate,0.0053042167984106965
441,YORK MILLS RD AT LESMILL RD WEST SIDE,Private,0.0038927082538878976
442,YORK MILLS RD AT SANDOVER DR (1222 YORK MILLS),English Public,0.004385880730563518
443,YORK MILLS RD AT YONGE ST EAST SIDE,English Separate,0.006020613992647502
444,YORK MILLS RD AT YONGE ST,English Separate,0.006028103625941046
445,YORK MILLS RD AT YORK RIDGE RD,English Separate,0.00978541920887416
446,BLOOR ST WEST AT WILMAR RD,Private,0.004379352732609178
447,ST CLAIR AVE WEST AT COBALT AVE,Private,0.005070269555752871
448,MARKHAM RD AT GREENCREST CIRCT NORTH SIDE,English Public,0.0022403661871101023
449,SCARLETT RD AT BERNICE CRES,English Public,0.001311090686404704
450,STEELES AVE EAST AT OPPOSITE WALKWAY TO WHITMAN ST,English Public,0.0029503673049621187
451,SENTINEL RD AT MURRAY ROSS PKWY SOUTH SIDE,English Separate,0.004477731054623331
452,BERKELEY ST AT FRONT ST EAST SOUTH SIDE,English Public,0.0013124361759248018
453,VANDERHOOF AVE AT THOMAS ELGIE DR,Private,0.007865417074377544
454,MIDLAND AVE AT DANFORTH RD,English Public,0.004158190380313566
455,EGLINTON AVE WEST AT SCARLETT RD,English Public,0.006759750719741202
456,CROW TRAIL AT BALDOON RD,Private,0.0031159474688229644
457,WARDEN AVE AT LUPIN DR,English Public,0.0065204700648221455
458,OVERLEA BLVD AT WILLIAM MORGAN DR,English Public,0.003017476054040553
459,JONES AVE AT QUEEN ST EAST,English Public,0.002121109780686504
460,BLOOR ST WEST AT PALMERSTON AVE,English Separate,0.0025849744399141987
461,WILSON AVE AT JULIAN RD EAST SIDE (HUMBER RIVER HOSPITAL),English Public,0.0015174681685274614
462,ST CLAIR AVE WEST AT MARIPOSA AVE,English Public,0.00217546357023452
463,STEELES AVE WEST AT SCHOLES RD/BARMAC DR,English Public,0.016566885344218477
464,YORK MILLS RD AT LESLIE ST WEST SIDE,Private,0.0057662831519020965
465,KING ST WEST AT SPENCER AVE,English Separate,0.0037794663106469994
466,PHARMACY AVE AT SUNDRIDGE DR NORTH SIDE,English Public,0.004844432420113583
467,VANDERHOOF AVE AT BRENTCLIFFE RD,Private,0.006494150902602121
468,SPADINA RD AT ARDMORE RD,English Public,0.0016109644131286952
469,ORTON PARK RD AT LISA RD,English Public,0.004933137208299384
470,THIRTIETH ST AT HORNER AVE SOUTH SIDE,Private,0.007442833788584313
471,STEELES AVE EAST AT BESTVIEW DR EAST SIDE,English Public,0.004315500928772923
472,KING ST WEST AT TECUMSETH ST,Private,0.0023884468564990915
473,DUFFERIN ST AT GLENCAIRN AVE,Private,0.00473537660685717
474,BLOOR ST EAST AT PARLIAMENT ST,English Public,0.002843194506791182
475,WILSON AVE AT WENDELL AVE,English Separate,0.006160433146569879
476,LAWRENCE AVE EAST AT FORTUNE GATE EAST SIDE,Private,0.0007911307734603645
477,LAWRENCE WEST STATION,English Public,0.003870405626261061
478,KIPLING AVE AT WIDDICOMBE HILL BLVD,English Separate,0.002472267643753105
479,BRIMLEY RD AT WALKWAY TO MCCOOL CRT,English Public,0.00470389124368831
480,GERRARD ST EAST AT BOWMORE RD,English Public,0.0019019817361202564
481,HUNTINGWOOD DR AT DAVISBROOK BLVD,English Public,0.005031696547290914
482,MORTIMER AVE AT COXWELL AVE (MICHAEL GARRON HOSPITAL),English Public,0.0006077319086089552
483,O'CONNOR DR AT DON MILLS RD WEST SIDE,English Separate,0.0055902428647789885
484,DUNCAN MILL RD AT VALLEYBROOK DR,Private,0.0007460254372531735
485,LAWRENCE AVE EAST AT LESLIE ST WEST SIDE,English Separate,0.0017892564335074271
486,WILSON AVE AT YONGE ST,English Separate,0.004607930001149604
487,GERRARD ST EAST AT MARJORY AVE,English Public,0.0028497734881174114
488,FAYWOOD BLVD AT GOODWILL AVE,English Public,0.0029173328292265515
489,KEELE ST AT FOUR WINDS DR,English Separate,0.0032792495543860034
490,EGLINTON AVE WEST AT ROYAL YORK RD EAST SIDE,English Separate,0.0031298060464961357
491,ANGLESEY BLVD AT PINEHURST CRES NORTH SIDE,English Public,0.002448971549791371
492,YORK GATE BLVD AT JANE ST,English Separate,0.0011579211310266601
493,DUPONT ST AT CHRISTIE ST,English Public,0.00360691276515587
494,OPPOSITE 724 CALEDONIA RD,English Public,0.009867399172437489
495,SHEPPARD AVE WEST AT NORTHWOOD PARK,English Separate,0.006119687432873903
496,HARBORD ST AT SPADINA AVE,Private,0.003728531099193238
497,SOUTH SERVICE RD AT TRANSWAY CRES,Private,0.002063193000860961
498,RONCESVALLES AVE AT FERMANAGH AVE,English Separate,0.001194404946837763
499,SHEPPARD AVE WEST AT BATHURST ST EAST SIDE,Private,0.0028482861930439044
500,THORNCLIFFE PARK DR EAST AT OVERLEA BLVD,English Public,0.0021556511346136507
501,PHARMACY AVE AT EGLINTON SQ (EAST ENTRANCE),English Public,0.007713839403334476
502,DREWRY AVE AT YONGE ST,English Public,0.0031429610283545423
503,ATTWELL DR AT MCLACHLAN DR NORTH SIDE,Private,0.015291832771648868
504,MCCOWAN RD AT MELDAZY DR (NORTH),English Public,0.0036109442275095846
505,WARDEN AVE AT CACHET PKWY (SOUTH),Private,0.07491112116699017
506,ELMHURST DR AT MUNCEY AVE,Private,0.0006154746184964842
507,PHARMACY AVE AT DOLPHIN DR NORTH SIDE,English Public,0.006234952793899028
508,KINGSTON RD AT VICTORIA PARK AVE,English Separate,0.00190459529117015
509,361 THE WEST MALL,English Public,0.0012150278121883483
510,ROYAL YORK RD AT BLOOR ST WEST,English Public,0.006369510498276479
511,SHEPPARD AVE EAST AT KINGSTON RD NORTH SIDE,English Public,0.0045129800161215075
512,ROYAL YORK RD AT MELROSE ST,Private,0.0007833977018130505
513,125 MILNER AVE,English Public,0.002310989721375111
514,MARLEE AVE AT GLENCAIRN AVE,English Separate,0.0021145176274445445
515,MCCOWAN RD AT DENISON ST,English Public,0.014868834773010382
516,DON MILLS RD AT HAVENBROOK BLVD,English Public,0.003844292835455757
517,WARDEN AVE AT CARLTON RD,Private,0.05422127402201052
518,OVERLEA BLVD AT THORNCLIFFE PARK DR (WEST),English Public,0.002404861389869903
519,COLLEGE ST AT SPADINA AVE,English Public,0.0018339497231335483
520,MIDDLEFIELD RD AT WALKWAY TO BUCKHURST CRES,English Public,0.006835402556665186
521,KIPLING AVE AT EVANS AVE,Private,0.00993750946033935
522,MEADOWVALE RD AT GENERATION BLVD,English Public,0.003804138529873485
523,SHEPPARD AVE EAST AT SCUNTHORPE RD WEST SIDE,Private,0.004757723737651586
524,BATHURST ST AT SHEPPARD AVE WEST,Private,0.0026157263206053466
525,JANE ST AT STONG CRT,English Separate,0.0007799484973644245
526,LESLIE ST AT MCNICOLL AVE,English Public,0.003362206637684762
527,ISLINGTON AVE AT FLETCHER PLACE,English Public,0.004746139246022323
528,PROGRESS AVE AT BRIMLEY RD WEST SIDE,English Separate,0.007829983523221715
529,GLENCAIRN AVE AT HAVEN RD,English Separate,0.003872345173266682
530,KIPLING AVE AT PENLEA AVE,English Public,0.004430166923725817
531,WILSON AVE AT AVENUE RD,English Public,0.0026696962097140695
532,VARNA DR AT LAWRENCE AVE WEST NORTH SIDE,English Public,0.002079259497341327
533,KINGSTON RD AT VICTORIA PARK AVE,English Separate,0.00199691680022876
534,QUEENS QUAY WEST AT BATHURST ST EAST SIDE BILLY BISHOP AIRPORT,English Public,0.0006520933590678898
535,SPADINA RD AT DUPONT ST (DUPONT STATION),Private,0.0022360059288361795
536,FAYWOOD BLVD AT INVERMAY AVE,English Public,0.001198434957272764
537,BRIMLEY RD AT PITFIELD RD,English Public,0.0009942606892816136
538,BELFIELD RD AT CITY VIEW DR,Private,0.00894304339021232
539,MILLWOOD RD AT SOUTHVALE DR,English Public,0.0049251870583934525
540,CARLINGVIEW DR AT DISCO RD SOUTH SIDE,Private,0.023505980390311796
541,BARBER GREENE RD AT BROADPATH RD WEST SIDE,English Public,0.0021355345363192747
542,COLLEGE ST AT DUFFERIN ST,English Separate,0.0037736802203205276
543,2395 BAYVIEW AVE (BOB RUMBALL CENTRE FOR THE DEAF),Private,0.0025610682507325863
544,THISTLE DOWN BLVD AT BENTWICK CRES (EAST),English Separate,0.002796447977030454
545,DANFORTH AVE AT CARLAW AVE,English Separate,0.0012153218772666808
546,BIRCHMOUNT RD AT FERGUSON GATE,English Public,0.01401599219997478
547,NORTH QUEEN ST AT INDEX RD,English Separate,0.01168213602110217
548,PROGRESS AVE AT COSENTINO DR,English Public,0.00843250130363327
549,MORNINGSIDE AVE AT TEFFT RD,English Public,0.0010647213875839767
550,VAN HORNE AVE AT HOUSTON CRES (WEST),English Public,0.0035385838351719746
551,ISLINGTON AVE AT PRINCESS MARGARET BLVD SOUTH SIDE,English Public,0.0039931808569411
552,DON MILLS RD AT GATEWAY BLVD (SOUTH) NORTH SIDE,English Public,0.0013184371222219593
553,GRANTBROOK ST AT FINCH AVE WEST NORTH SIDE,English Separate,0.00196370938357966
554,PARK LAWN RD AT LAKE SHORE BLVD WEST,None,0.00424609407287937
555,LANSDOWNE AVE AT BLOOR ST WEST,English Separate,0.005287084178349875
556,DUNCAN MILL RD AT DON MILLS RD WEST SIDE,Private,0.0036993689944780105
557,DUNDAS ST WEST AT THE EAST MALL CRES WEST SIDE,English Public,0.0036302204993031756
558,PHARMACY AVE AT STAMFORD SQ,English Separate,0.0024888060501679064
559,CHURCH ST AT ROSEMOUNT AVE,English Separate,0.002082927093478622
560,DONLANDS AVE AT ELMSDALE RD,English Public,0.005176491254642594
561,KIPLING AVE AT LAKE SHORE BLVD WEST,English Separate,0.0008795775634170762
562,DUNDAS ST EAST AT RIVER ST,English Public,0.003964164407082779
563,MIDLAND AVE AT HUNTINGWOOD DR,English Public,0.003733660462258007
564,DUNDAS ST WEST AT DUFFERIN ST,English Public,0.004483376186609267
565,GUILDWOOD PKWY AT SCARCLIFF GARDENS,English Public,0.004124686016598967
566,WARDEN AVE AT BAMBURGH CIR (SOUTH),English Public,0.003826181658208923
567,HARBORD ST AT BRUNSWICK AVE,English Public,0.002684130526273488
568,BATHURST ST AT QUEEN ST WEST,English Separate,0.0016119977738557737
569,1765 WESTON RD,English Public,0.0030240932462520394
570,QUEEN ST EAST AT CARROLL ST,English Public,0.003797656793421393
571,BIRCHMOUNT RD AT WALKWAY TO RIVER GROVE DR,English Public,0.003971952840811674
572,LAKE SHORE BLVD WEST AT THIRTY SEVENTH ST,Private,0.004972467198258904
573,JOHN GARLAND BLVD AT JAMESTOWN CRES (EAST),English Public,0.0009752881850957831
574,MORNINGSIDE AVE AT MORNINGSIDE PARK,English Public,0.00487907561016726
575,NEILSON RD AT SEWELLS RD,Private,0.0009965382530614216
576,ROYALCREST RD AT MARTIN GROVE RD WEST SIDE,English Public,0.003691480915190918
577,ROYAL YORK RD AT MIMICO AVE,English Public,0.0007614097516124593
578,MIDLAND AVE AT PARK ST,English Public,0.0019955781440869616
579,MCCOWAN RD AT SHEPPARD AVE EAST,Private,0.0026763382060943372
580,MILITARY TRAIL AT LASH CRT,English Public,0.003348785587198575
581,RENFORTH DR AT CONVAIR DR,English Separate,0.010970004177492623
582,WARDEN AVE AT FAIRFAX CRES,English Public,0.004756600609659608
583,WINEVA AVE AT WILLIAMSON RD SOUTH SIDE,English Public,0.0009820458545952962
584,MCNICOLL AVE AT HUTCHCROFT AVE EAST SIDE,English Public,0.0031694256806982482
585,1360 BIRCHMOUNT RD,English Separate,0.005979485085130726
586,LAWRENCE AVE EAST AT OVERTURE RD WEST SIDE,English Public,0.003276131700204961
587,SENTINEL RD AT FOUNTAINHEAD RD,English Separate,0.0031272967238449613
588,FINCH AVE EAST AT WALKWAY TO CHESTER LE BLVD,Private,0.004331941940078584
589,SHEPPARD AVE WEST AT BATHURST ST,Private,0.0026274265950919852
590,YORK MILLS RD AT HIGHLAND CRES,English Public,0.005461942936014706
591,170 NUGGET AVE,Private,0.0052366959880682335
592,BATHURST ST AT STEELES AVE WEST,Private,0.008786385262615564
593,SHEPPARD AVE WEST AT OAKDALE RD,English Public,0.007997875327113059
594,YONGE ST AT CUMMER AVE,English Public,0.004073919176574176
595,MARTIN GROVE RD AT VULCAN ST SOUTH SIDE,Private,0.0017777216141617708
596,WARDEN AVE AT ENTERPRISE BLVD,English Separate,0.035258277875189835
597,MOUNT CASTLE GATE AT STEELES AVE EAST,English Public,0.004663268009058262
598,ELLESMERE RD AT MARKHAM RD,Private,0.0008326587380436488
599,SHEPPARD AVE EAST AT MARIS SHEPWAY,English Public,0.00840108333850288
600,WARDEN AVE AT KINGSTON RD NORTH SIDE,English Public,0.006659089571573448
601,LANSDOWNE AVE AT PATON RD,English Separate,0.004300058157772035
602,AVENUE RD AT ROSELAWN AVE SOUTH SIDE,English Separate,0.0010793333075833414
603,QUEEN ST WEST AT OHARA AVE,English Separate,0.0024343503247938373
604,SCARLETT RD AT ALMA DR,English Public,0.004111318062283115
605,RATHBURN RD AT KIPLING AVE WEST SIDE,English Separate,0.001475856407334828
606,RONCESVALLES AVE AT BOUSTEAD AVE SOUTH SIDE,Private,0.0008688957969426652
607,JANE ST AT SHEPPARD AVE WEST,English Separate,0.002949279617463057
608,FINCH AVE WEST AT YONGE ST (FINCH STATION),Private,0.0016702641482846936
609,LAWRENCE AVE WEST AT ROYAL YORK RD EAST SIDE,English Separate,0.006156015337126397
610,151 NORFINCH DR,English Separate,0.005933469119469357
611,BELLAMY RD NORTH AT LAWRENCE AVE EAST,English Separate,0.005493790097496241
612,JUDSON ST AT MAGNIFICENT RD,Private,0.0057295382501932135
613,GERRARD ST EAST AT PRUST AVE,English Public,0.0037647923968337237
614,NEILSON RD AT TAPSCOTT RD,Private,0.0013006242892217548
615,LAWRENCE AVE WEST AT MARLEE AVE,English Separate,0.005071980661773404
616,JANE ST AT FALSTAFF AVE,Private,0.00657379617447924
617,SENTINEL RD AT STILECROFT DR (NORTH),English Public,0.0012309685666058734
618,COXWELL AVE AT DUNDAS ST EAST,English Public,0.005129014016964719
619,MARLEE AVE AT WENDERLY DR SOUTH SIDE,English Separate,0.0057723896054415885
620,9350 MARKHAM RD,English Public,0.06882194478033611
621,SHEPPARD AVE WEST AT BUCKLAND RD,English Separate,0.0010663849999223377
622,ARLETA AVE AT GRANDRAVINE DR,English Public,0.004177562890459664
623,LAIRD DR AT KENRAE RD,English Public,0.0066932507681548336
