,stop_name,FTH_FAITH,dist
5989,FINCH AVE WEST AT TORRESDALE AVE WEST SIDE,Christian,5233000.685579799
5990,QUEEN ST EAST AT SAULTER ST EAST SIDE,Christian,5233000.822031719
5991,SCARBOROUGH GOLF CLUB RD AT LAWRENCE AVE EAST,Christian,5233000.757651453
5992,WARDEN AVE AT METROPOLITAN RD SOUTH SIDE,Christian,5233000.730114588
5993,70 WICKSTEED AVE,Christian,5233000.768678508
5994,FINCH AVE EAST AT GASPE RD EAST SIDE,Christian,5233000.689251911
5995,BIRCHMOUNT RD AT DENISON ST,Christian,5233000.662448176
5996,PAPE AVE AT MINTON PL SOUTH SIDE,Christian,5233000.787119428
5997,BIRCHMOUNT RD AT OPPOSITE WALKWAY TO RIVER GROVE DR,Christian,5233000.676987286
5998,NEILSON RD AT NEILSON PARK DR,Christian,5233000.70436081
5999,BATHURST ST AT DANBY AVE,Christian,5233000.7116886685
6000,DREWRY AVE AT YONGE ST WEST SIDE,Christian,5233000.680222915
6001,EGLINTON AVE WEST AT ORIOLE PKWY EAST SIDE,Christian,5233000.762481178
6002,ST CLAIR AVE EAST AT HERRON AVE,Christian,5233000.788352609
6003,HEATHROW DR AT JANE ST,Christian,5233000.715938926
6004,LAWRENCE AVE WEST AT BENTON RD,Christian,5233000.740113458
6005,ISLINGTON AVE AT MILADY RD,Christian,5233000.673855565
6006,EGLINTON AVE EAST AT BIRCHMOUNT RD,Christian,5233000.77236879
6007,ELLESMERE RD AT MILITARY TRAIL (EAST),Christian,5233000.741209776
6008,HUMBERLINE DR AT HUDDERSFIELD RD,Christian,5233000.668654734
6009,BIRCHMOUNT RD AT DANFORTH AVE,Christian,5233000.807899136
6010,LANSDOWNE AVE AT LAPPIN AVE,Christian,5233000.790390025
6011,GRANDRAVINE DR AT FUTURA DR,Christian,5233000.693822476
6012,CUMMER AVE AT YONGE ST,Christian,5233000.68039735
6013,BROADVIEW AVE AT DUNDAS ST EAST,Christian,5233000.8177833315
6014,OSSINGTON AVE AT LEEDS ST SOUTH SIDE,Christian,5233000.7967561055
6015,NEILSON RD AT SHEPPARD AVE EAST,Christian,5233000.722186487
6016,MCNICOLL AVE AT DON MILLS RD,Christian,5233000.684956595
6017,LAWRENCE AVE WEST AT ROXALINE ST,Christian,5233000.737835243
6018,ST CLAIR AVE EAST AT MT PLEASANT RD WEST SIDE,Christian,5233000.7825062815
6019,BROWN'S LINE AT HORNER AVE,Christian,5233000.825212272
6020,375 NORFINCH DR,Christian,5233000.666472613
6021,BEECHGROVE DR AT DUNSTALL CRES,Christian,5233000.762092833
6022,BRIMLEY RD AT DALLYN CRES,Christian,5233000.76865703
6023,WESTON RD AT TORYORK DR,Christian,5233000.679596666
6024,47 INGRAM DR,Christian,5233000.749678974
6025,GERRARD ST EAST AT DE GRASSI ST,Christian,5233000.814923313
6026,CORONATION DR AT MANSE RD,Christian,5233000.7665579235
6027,ALBION RD AT CARRIER DR,Christian,5233000.668455226
6028,DUFFERIN ST AT SUPERTEST RD,Christian,5233000.675639051
6029,OVERLAND DR AT PAPERBIRCH DR (WEST),Christian,5233000.75100912
6030,LAWRENCE AVE EAST AT MORNINGSIDE AVE,Christian,5233000.759462228
6031,THE BRIDLE PATH AT PARK LANE CIR,Christian,5233000.749482492
6032,HUMBER COLLEGE BLVD AT HUMBERLINE DR,Christian,5233000.682793185
6033,AIRPORT RD AT NORTHWEST DR,Christian,5233000.70776863
6034,AVENUE RD AT DUNBLAINE AVE,Christian,5233000.729068512
6035,RUNNYMEDE RD AT DEFOREST RD,Christian,5233000.7985851215
6036,715 FINCH AVE WEST,Christian,5233000.685191097
6037,LAWRENCE AVE EAST AT GOODERHAM DR,Christian,5233000.752377694
6038,QUEEN ST WEST AT BROCK AVE,Christian,5233000.816779522
6039,WILLIAM R ALLEN RD AT SHEPPARD AVE WEST SOUTH SIDE,Christian,5233000.704314451
6040,KINGSTON RD AT SANDOWN AVE,Christian,5233000.800313916
6041,COMMISSIONERS ST AT LOGAN AVE,Christian,5233000.831862002
6042,VICTORIA PARK AVE AT MEADOWACRES DR,Christian,5233000.720444438
6043,DON MILLS RD AT DEERFORD RD,Christian,5233000.699700529
6044,LAWRENCE AVE EAST AT MARKHAM RD,Christian,5233000.757440577
6045,ROGERS RD AT GILBERT AVE,Christian,5233000.76921749
6046,285 CUMMER AVE (ST JOHN'S REHAB HOSPITAL),Christian,5233000.681097503
6047,THIRTIETH ST AT ELDER AVE,Christian,5233000.832793018
6048,MARTIN GROVE RD AT REXDALE BLVD SOUTH SIDE,Christian,5233000.70800988
6049,GERRARD ST EAST AT UNIVERSITY AVE,Christian,5233000.812601382
6050,GLENCAIRN AVE AT ENGLEMOUNT AVE,Christian,5233000.749208626
6051,BATHURST ST AT BAINBRIDGE AVE,Christian,5233000.709913111
6052,GERRARD ST EAST AT MARJORY AVE,Christian,5233000.815577326
6053,FLEET ST AT STRACHAN AVE,Christian,5233000.827795524
6054,CARRIER DR AT DANSK CRT SOUTH SIDE,Christian,5233000.670254295
6055,FINCH AVE WEST AT WILMINGTON AVE,Christian,5233000.685032461
6056,KENNEDY RD AT BRIGSTOCK RD,Christian,5233000.741569969
6057,DANFORTH RD AT HART AVE,Christian,5233000.788143991
6058,MORNINGSIDE AVE AT MORNINGVIEW TRAIL,Christian,5233000.710778208
6059,123 WYNFORD DR,Christian,5233000.76164493
6060,OPPOSITE 1685 FINCH AVE WEST (ST WILFREDS SCHOOL),Christian,5233000.683389867
6061,FINCH AVE EAST AT KENNETH AVE,Christian,5233000.687965998
6062,ROYAL YORK RD AT THE QUEENSWAY,Christian,5233000.812663712
6063,RATHBURN RD AT ISLINGTON AVE WEST SIDE,Christian,5233000.770436772
6064,BAYVIEW AVE AT OPPOSITE GARNIER PARK,Christian,5233000.672699729
6065,DUNDAS ST WEST AT NOTTINGHAM DR,Christian,5233000.77966142
6066,6807 STEELES AVE WEST,Christian,5233000.659155885
6067,OPPOSITE 400 ROCKCLIFFE BLVD (ROCKCLIFFE MIDDLE SCHOOL),Christian,5233000.769951625
6068,OLD WESTON RD AT TURNBERRY AVE,Christian,5233000.77282792
6069,LAURENTIDE DR AT BARNWOOD CRT EAST SIDE,Christian,5233000.733870556
6070,BAY ST AT WELLESLEY ST WEST,Christian,5233000.8068209365
6071,KENNEDY RD AT COWDRAY CRT,Christian,5233000.721238315
6072,FINCH AVE WEST AT YONGE ST WEST SIDE,Christian,5233000.687741271
6073,DENTON AVE AT ST DUNSTAN DR,Christian,5233000.805203255
6074,SHEPPARD AVE WEST AT MAXWELL ST,Christian,5233000.704634712
6075,MCCOWAN RD AT ALTON TOWERS CIR (NORTH),Christian,5233000.679108663
6076,DONLANDS AVE AT TORRENS AVE,Christian,5233000.790995068
6077,SHEPPARD AVE EAST AT DORIS AVE,Christian,5233000.706705259
6078,800 ROYAL YORK RD,Christian,5233000.7988402955
6079,LAWRENCE AVE EAST AT WARDEN AVE,Christian,5233000.7530374685
6080,HUMBERLINE DR AT VIEWCREST CIR,Christian,5233000.68044243
6081,AVENUE RD AT BALMORAL AVE NORTH SIDE,Christian,5233000.783519385
6082,ST CLAIR AVE EAST AT WESTVIEW BLVD,Christian,5233000.7867308045
6083,2002-2012 SHEPPARD AVE WEST,Christian,5233000.700764397
6084,KIPLING AVE AT TYRE AVE,Christian,5233000.785898757
6085,MARKHAM RD AT LAWRENCE AVE EAST,Christian,5233000.757521247
6086,LESLIE ST AT SOUTHWELL DR NORTH SIDE,Christian,5233000.735278391
6087,OPPOSITE 111 DISCO RD,Christian,5233000.715964376
6088,MIDLAND AVE AT WILKIE AVE,Christian,5233000.793495731
6089,VICTORIA PARK AVE AT SOUTHMEAD RD SOUTH SIDE,Christian,5233000.775358599
6090,LESLIE ST AT BALLYRONAN RD,Christian,5233000.732078791
6091,OPPOSITE 25 KODIAK CRES,Christian,5233000.699281185
6092,CULFORD RD AT GEORGE ANDERSON DR,Christian,5233000.743041704
6093,EGLINTON AVE EAST AT IONVIEW RD,Christian,5233000.772444872
6094,WARDEN AVE AT GLENBOURNE PARK DR NORTH SIDE,Christian,5233000.608771366
6095,FINCH AVE EAST AT BRIDLETOWNE CIRCLE (EAST),Christian,5233000.697898443
6096,VARNA DR AT RONDALE BLVD NORTH SIDE,Christian,5233000.737464805
6097,BRIMLEY RD AT ARNPRIOR RD SOUTH SIDE,Christian,5233000.757981631
6098,ELLESMERE RD AT ZAPH AVE,Christian,5233000.741944546
6099,185 YORKLAND BLVD,Christian,5233000.717215538
6100,LAWRENCE AVE WEST AT YONGE ST (LAWRENCE STATION),Christian,5233000.744197627
6101,BRIMLEY RD AT DANJOHN CRES (NORTH) SOUTH SIDE,Christian,5233000.69154206
6102,EGLINTON AVE WEST AT ISLINGTON AVE,Christian,5233000.751757537
6103,VICTORIA PARK AVE AT DAWES RD,Christian,5233000.790279153
6104,BRIMLEY RD AT GRITTANI LANE SOUTH SIDE,Christian,5233000.726445254
6105,KINGSTON RD AT LEE AVE,Christian,5233000.81616833
6106,LESLIE ST AT KIRKWOOD RD,Christian,5233000.72470126
6107,JANE ST AT ARDAGH ST,Christian,5233000.788729803
6108,STEPHEN DR AT WHITWORTH AVE,Christian,5233000.8116322365
6109,WOODBINE AVE AT SAMMON AVE,Christian,5233000.799705689
6110,MARKHAM RD AT RAMONA BLVD - MARKHAM GO STATION,Christian,5233000.628958186
6111,BROADVIEW AVE AT WITHROW AVE,Christian,5233000.810272604
6112,MCNICOLL AVE AT PLACER CRT,Christian,5233000.68456775
6113,125 THE QUEENSWAY,Christian,5233000.814055179
6114,REXLEIGH DR AT ST CLAIR AVE EAST,Christian,5233000.7872149935
6115,BATHURST ST AT HEATHDALE RD,Christian,5233000.774260668
6116,DIXON RD AT WINCOTT DR,Christian,5233000.732918264
6117,BRIMLEY RD AT GULLY DR SOUTH SIDE,Christian,5233000.766249529
6118,BROADVIEW AVE AT JACK LAYTON WAY,Christian,5233000.813610776
6119,ST CLAIR AVE EAST AT SELWYN AVE,Christian,5233000.78693653
6120,ST CLAIR AVE EAST AT ANDREW AVE,Christian,5233000.790532005
6121,KIPLING AVE AT GENTHORN AVE,Christian,5233000.700654353
6122,THE QUEENSWAY AT SOUTH KINGSWAY,Christian,5233000.811530928
6123,60 PARK LANE CIR,Christian,5233000.749254504
6124,OPPOSITE 225 CARRIER DR,Christian,5233000.664512334
6125,LESLIE ST AT MAROWYNE DR,Christian,5233000.705787577
6126,LAWRENCE AVE EAST AT TREMONT CRES (WEST) WEST SIDE,Christian,5233000.747289303
6127,PROGRESS AVE AT SHEPPARD AVE EAST SOUTH SIDE,Christian,5233000.721613091
6128,LANSDOWNE AVE AT DAVENPORT RD,Christian,5233000.783748904
6129,CHESSWOOD DR AT VANLEY CRES (SOUTH) SOUTH SIDE,Christian,5233000.691187359
6130,MILNER AVE AT NEILSON RD,Christian,5233000.7251607785
6131,PECKHAM AVE AT DONNALYN DR SOUTH SIDE,Christian,5233000.671807723
6132,ELLESMERE RD AT MORRISH RD,Christian,5233000.741724468
6133,TAPSCOTT RD AT MCLEVIN AVE,Christian,5233000.713064987
6134,QUEEN ST WEST AT BEATY AVE,Christian,5233000.816273715
6135,EGLINTON AVE WEST AT SCARLETT RD,Christian,5233000.755098413
6136,WESTON RD AT BARTONVILLE AVE WEST,Christian,5233000.753645415
6137,EVANS AVE AT SHERWAY GATE WEST SIDE,Christian,5233000.815236099
6138,MIMICO AVE AT ROYAL YORK RD,Christian,5233000.827993069
6139,FINCH AVE WEST AT HALESIA DR,Christian,5233000.681852908
6140,MIDLAND AVE AT DORCOT AVE,Christian,5233000.748165437
6141,TRETHEWEY DR AT IRVING RD,Christian,5233000.755958913
6142,TRETHEWEY DR AT BROOKHAVEN DR,Christian,5233000.747113805
6143,MCCOWAN RD AT BIG RED AVE NORTH SIDE,Christian,5233000.692396259
6144,CHAPLIN CRES AT RUSSELL HILL RD WEST SIDE,Christian,5233000.762910942
6145,BRENYON WAY AT SHEPPARD AVE EAST,Christian,5233000.722663219
6146,LAKE SHORE BLVD WEST AT ROYAL YORK RD,Christian,5233000.837377866
6147,TRITON RD AT BRIMLEY RD,Christian,5233000.734413709
6148,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,Christian,5233000.721002062
6149,ISLINGTON AVE AT KINGSVIEW BLVD,Christian,5233000.730302695
6150,KIPLING AVE AT REDWATER DR,Christian,5233000.709630903
6151,YONGE ST AT HORSHAM AVE,Christian,5233000.692458321
6152,SUTHERLAND DR AT BAYVIEW AVE,Christian,5233000.77735875
6153,NORTH QUEEN ST AT MEDULLA AVE,Christian,5233000.8064447455
6154,BRIMLEY RD AT EGLINTON AVE EAST,Christian,5233000.773366267
6155,VICTORIA PARK AVE AT MEADOW AVE,Christian,5233000.8169398345
6156,AVENUE RD AT BLOOR ST WEST NORTH SIDE,Christian,5233000.800116293
6157,MIDDLEFIELD RD AT NASHDENE RD NORTH SIDE,Christian,5233000.692213239
6158,BELFIELD RD AT SHAFT RD - ETOBICOKE NORTH GO STATION,Christian,5233000.7212485485
6159,PRINCE EDWARD DR SOUTH AT FAIRMAR AVE,Christian,5233000.802521352
6160,75 NORFINCH DR,Christian,5233000.677155666
6161,ROYAL YORK RD AT YORKLEIGH AVE,Christian,5233000.739627186
6162,275 GRANDRAVINE DR,Christian,5233000.6938546095
6163,CLONMORE DR AT CORNELL AVE,Christian,5233000.809783701
6164,LESLIE ST AT LESMILL RD,Christian,5233000.717722741
6165,DUNDAS ST WEST AT HURON ST,Christian,5233000.81489393
6166,PROGRESS AVE AT WILLIAM KITCHEN RD WEST SIDE,Christian,5233000.733108639
6167,MIDLAND AVE AT WOLFE AVE,Christian,5233000.781129657
6168,COLONEL SAMUEL PARK AT OPPOSITE HUMBER COLLEGE COTTAGES C-M,Christian,5233000.838873654
6169,JONES AVE AT GERRARD ST EAST NORTH SIDE,Christian,5233000.81522049
6170,ARROW RD AT PEMICAN CRT NORTH SIDE,Christian,5233000.68623142
6171,ELLESMERE RD AT DOLLY VARDEN BLVD WEST SIDE,Christian,5233000.739277472
6172,LUMSDEN AVE AT WESTLAKE AVE,Christian,5233000.798561846
6173,836 DAVENPORT RD EAST SIDE,Christian,5233000.786462419
6174,GERRARD ST EAST AT MALVERN AVE,Christian,5233000.811094138
6175,BRIMORTON DR AT DALEHURST AVE,Christian,5233000.749706103
6176,BLOOR ST WEST AT COLBORNE LODGE DR,Christian,5233000.79656799
6177,THIRTIETH ST AT ELDER AVE,Christian,5233000.833103105
6178,ROYAL YORK RD AT GLENROY AVE,Christian,5233000.795906751
6179,PROGRESS AVE AT MILNER AVE,Christian,5233000.7253510645
6180,EGLINTON AVE EAST AT BESSBOROUGH DR EAST SIDE,Christian,5233000.764604708
6181,HORNER AVE AT CONNORVALE AVE,Christian,5233000.826081156
6182,EGLINTON AVE EAST AT JONESVILLE CRES,Christian,5233000.769314535
6183,ISLINGTON AVE AT THE WESTWAY SOUTH SIDE,Christian,5233000.742539297
6184,MILNER AVE AT MCCOWAN RD EAST SIDE,Christian,5233000.72458776
6185,75 TANDRIDGE CRES,Christian,5233000.7024378395
6186,SPADINA RD AT STRATHEARN BLVD SOUTH SIDE,Christian,5233000.774267011
6187,RUNNYMEDE RD AT MORNINGSIDE AVE,Christian,5233000.801441262
6188,VICTORIA PARK AVE AT COMBERMERE DR SOUTH SIDE,Christian,5233000.737609269
6189,WOODBINE AVE AT COSBURN AVE,Christian,5233000.792623168
6190,MARTIN GROVE RD AT ALBION RD,Christian,5233000.677731788
6191,PAPE AVE AT HARCOURT AVE,Christian,5233000.805159539
6192,BAYVIEW AVE AT CUMMER AVE,Christian,5233000.681763382
6193,DUNDAS ST WEST AT BLOOR ST WEST,Christian,5233000.797439061
6194,QUEEN ST WEST AT PALMERSTON AVE,Christian,5233000.81855972
6195,480 GORDON BAKER RD,Christian,5233000.67794701
6196,WARDEN AVE AT KINGSTON RD,Christian,5233000.814418496
6197,SCARLETT RD AT FOXWELL ST SOUTH SIDE,Christian,5233000.77258214
6198,EVANS AVE AT EASTWICK RD WEST SIDE,Christian,5233000.817698819
6199,MCCOWAN RD AT BRIDLEGROVE DR,Christian,5233000.778785645
6200,WOODBINE AVE AT BRACEBRIDGE AVE NORTH SIDE,Christian,5233000.792542499
6201,STEELES AVE EAST AT LILLIAN ST EAST SIDE,Christian,5233000.669623657
6202,O'CONNOR DR AT WOODMOUNT AVE,Christian,5233000.790222343
6203,STEELES AVE WEST AT MURRAY ROSS PKWY,Christian,5233000.664186871
6204,BRIMLEY RD AT HEATHER RD SOUTH SIDE,Christian,5233000.716167543
6205,FINCH AVE WEST AT HUMBER COLLEGE BLVD EAST SIDE,Christian,5233000.680940436
6206,SHEPPARD AVE EAST AT ALLANFORD RD EAST SIDE,Christian,5233000.717992136
6207,CARLTON ST AT ONTARIO ST,Christian,5233000.811747889
6208,MIDLAND AVE AT LOCKIE AVE NORTH SIDE,Christian,5233000.714408966
6209,DUNDAS ST WEST AT ROYALAVON CRES,Christian,5233000.786750562
6210,FINCH AVE WEST AT TANGIERS RD,Christian,5233000.683669849
6211,BIRCHMOUNT RD AT ELLESMERE RD,Christian,5233000.736171177
6212,ANNETTE ST AT CLENDENAN AVE,Christian,5233000.786342303
6213,BATHURST ST AT MARQUETTE AVE,Christian,5233000.727125973
6214,VICTORIA PARK AVE AT SWANWICK AVE,Christian,5233000.813233684
6215,STEELES AVE EAST AT PUTNAM GATE,Christian,5233000.673823137
6216,MIDDLEFIELD RD AT STEELES AVE EAST,Christian,5233000.675473605
6217,YORKDALE RD AT YORKDALE MALL (NORTH ENTRANCE),Christian,5233000.727563252
6218,LAWRENCE AVE WEST AT SHERMOUNT AVE,Christian,5233000.7418164555
6219,HARBORD ST AT ST GEORGE ST,Christian,5233000.804134107
6220,RATHBURN RD AT CEDARLAND DR,Christian,5233000.770324379
6221,CRAIGTON DR AT PHARMACY AVE,Christian,5233000.769606187
6222,MCCOWAN RD AT RAYMERVILLE DR (NORTH),Christian,5233000.623585742
6223,PARLIAMENT ST AT RICHMOND ST EAST,Christian,5233000.822384342
6224,TRETHEWEY DR AT KING GEORGES DR,Christian,5233000.754112756
6225,SHEPPARD AVE EAST AT MURISON BLVD WEST SIDE,Christian,5233000.722468676
6226,BEDFORD RD AT DAVENPORT RD,Christian,5233000.79395908
6227,GERRARD ST EAST AT LESLIE ST,Christian,5233000.815664104
6228,STEELES AVE WEST AT EMERALD LANE,Christian,5233000.6678823065
6229,EGLINTON AVE WEST AT MARTIN GROVE RD EAST SIDE,Christian,5233000.750664071
6230,OPPOSITE 685 FINCH AVE WEST (ST BERNARDS),Christian,5233000.685210292
6231,DRIFTWOOD AVE AT WILMONT DR,Christian,5233000.680440809
6232,EGLINTON AVE EAST AT TORRANCE RD WEST SIDE,Christian,5233000.774095315
6233,BAYVIEW AVE AT MILLWOOD RD,Christian,5233000.771650726
6234,ALBION RD AT SANAGAN RD,Christian,5233000.684832537
6235,2040 DON MILLS RD,Christian,5233000.721905868
6236,ROGERS RD AT NORTHCLIFFE BLVD,Christian,5233000.770740446
6237,DUFFERIN ST AT CLAVER AVE NORTH SIDE,Christian,5233000.742767543
6238,RATHBURN RD AT THE EAST MALL EAST SIDE,Christian,5233000.769107675
6239,SHEPPARD AVE EAST AT WALKWAY TO HOWELL SQ,Christian,5233000.721940429
6240,RONCESVALLES AVE AT GALLEY AVE,Christian,5233000.811275676
6241,QUEEN ST EAST AT ONTARIO ST,Christian,5233000.82091723
6242,SHEPPARD AVE EAST AT WALKWAY TO HUTCHERSON SQ,Christian,5233000.722180033
6243,LAWRENCE AVE WEST AT BRUCEWOOD CRES,Christian,5233000.742319522
6244,SHEPPARD AVE EAST AT MURISON BLVD EAST SIDE,Christian,5233000.722800659
6245,NORTH QUEEN ST AT THE QUEENSWAY,Christian,5233000.809988556
6246,31 RAILSIDE RD,Christian,5233000.7520776205
6247,YONGE ST AT WELLESLEY ST (WELLESLEY STATION),Christian,5233000.806977567
6248,KINGSTON RD AT BEECH AVE,Christian,5233000.816842087
6249,BATHURST ST AT WALKWAY TO MULLEN DR,Christian,5233000.663260843
6250,ST CLAIR AVE EAST AT ST COLUMBA PL,Christian,5233000.786948127
6251,ALBION RD AT CARRIER DR,Christian,5233000.668469449
6252,ELLESMERE RD AT PACKARD BLVD,Christian,5233000.738262708
6253,PRINCESS MARGARET BLVD AT LLOYD MANOR RD,Christian,5233000.760180031
6254,KIPLING AVE AT KIDRON VALLEY DR,Christian,5233000.665182102
6255,SHERBOURNE ST AT WELLESLEY ST EAST,Christian,5233000.807563204
6256,BAY ST AT ELM ST,Christian,5233000.814098047
6257,MCCOWAN RD AT LAWRENCE AVE EAST SCARBOROUGH GENERAL HOSPITAL,Christian,5233000.755882044
6258,MORNINGVIEW TRAIL AT GENNELA SQ,Christian,5233000.710519575
6259,MORNINGSIDE AVE AT CORONATION DR NORTH SIDE,Christian,5233000.766081947
6260,WARDEN AVE AT APARTMENTS (SOUTH OF FINCH),Christian,5233000.699844784
6261,WELLESWORTH DR AT GENTIAN DR,Christian,5233000.754401172
6262,BATHURST ST AT SHELBORNE AVE,Christian,5233000.746018253
6263,JANE ST AT STANLEY RD,Christian,5233000.697113451
6264,FINCH AVE WEST AT GOLDFINCH CRT EAST SIDE,Christian,5233000.685887756
6265,BLOOR ST WEST AT RIVERSIDE DR (NORTH),Christian,5233000.7951247
6266,DUFFERIN ST AT AUBURN AVE,Christian,5233000.781288137
6267,MCCOWAN RD AT BENLEIGH DR,Christian,5233000.753093762
6268,EAST AVE AT MABERLEY CRES (NORTH),Christian,5233000.757262382
6269,COLLEGE ST AT BAY ST,Christian,5233000.8104123995
6270,SLOANE AVE AT SWEENEY DR SOUTH SIDE,Christian,5233000.757824363
6271,LAKE SHORE BLVD WEST AT COLONEL SAMUEL SMITH PARK DR,Christian,5233000.836315405
6272,FINCH AVE WEST AT VIRGILWOOD DR (NORTH YORK BRANSON HOSPITAL),Christian,5233000.686033876
6273,EAST AVE AT EAST WILLOW GATE,Christian,5233000.754837469
6274,CALEDONIA RD AT CORBY AVE,Christian,5233000.767970423
6275,OSSINGTON AVE AT DUNDAS ST WEST,Christian,5233000.812170354
6276,BRIMLEY RD AT STRODE DR SOUTH SIDE,Christian,5233000.770576896
6277,ROCKCLIFFE BLVD AT LAMBTON AVE SOUTH SIDE,Christian,5233000.7620831765
6278,KIPLING AVE AT RATHBURN RD,Christian,5233000.769980415
6279,UPPER CANADA DR AT LORD SEATON RD (EAST),Christian,5233000.712313994
6280,BATHURST ST AT WILSON AVE,Christian,5233000.724114535
6281,MARTIN GROVE RD AT VULCAN ST,Christian,5233000.71748622
6282,THE EAST MALL AT BLOOR ST WEST,Christian,5233000.788552864
6283,MCNICOLL AVE AT MICHAEL DR,Christian,5233000.678772379
6284,ELLESMERE RD AT MILITARY TRAIL (EAST),Christian,5233000.741384564
6285,LAWRENCE AVE EAST AT MEADOWVALE RD,Christian,5233000.760628193
6286,WELLESLEY ST WEST AT QUEEN'S PARK CRES EAST EAST SIDE,Christian,5233000.806584826
6287,DAVENPORT RD AT BELMONT ST,Christian,5233000.795336895
6288,WILSON AVE AT MURRAY RD,Christian,5233000.721613111
6289,SHEPPARD AVE EAST AT MARIS SHEPWAY EAST SIDE,Christian,5233000.709872111
6290,VICTORIA PARK AVE AT IVORDALE CRES (SOUTH) SOUTH SIDE,Christian,5233000.740708877
6291,BAY ST AT ALBERT ST,Christian,5233000.818968847
6292,LAIRD DR AT CANVARCO RD,Christian,5233000.775745631
6293,COXWELL AVE AT COSBURN AVE,Christian,5233000.793743583
6294,MCLEVIN AVE AT MALVERN ST,Christian,5233000.715563848
6295,DAVISVILLE AVE AT BAYVIEW AVE WEST SIDE,Christian,5233000.772789821
6296,WESTLAKE AVE AT HAMSTEAD AVE,Christian,5233000.796368829
6297,SHERBOURNE ST AT GERRARD ST EAST,Christian,5233000.813456601
6298,BATHURST ST AT CLARK AVE WEST SOUTH SIDE,Christian,5233000.656884045
6299,SPADINA RD AT BERNARD AVE SOUTH SIDE,Christian,5233000.7945337035
6300,LAWRENCE AVE EAST AT WAYNE AVE,Christian,5233000.752882488
6301,KEELE ST AT GRANDRAVINE DR,Christian,5233000.6956021665
6302,35 THORNCLIFFE PARK DR,Christian,5233000.781753094
6303,WYNFORD DR AT EGLINTON AVE EAST,Christian,5233000.764630453
6304,MILVAN DR AT PENN DR (SOUTH),Christian,5233000.678736324
6305,4069 CHESSWOOD DR,Christian,5233000.6924282275
6306,MIDLAND AVE AT STUBBSWOOD SQ,Christian,5233000.708491997
6307,DREWRY AVE AT GRANTBROOK ST,Christian,5233000.679532806
6308,SENTINEL RD AT DOVEHOUSE AVE,Christian,5233000.697225587
6309,MORTIMER AVE AT WOODBINE AVE,Christian,5233000.798295257
6310,295 DANFORTH RD,Christian,5233000.80141217
6311,HIGH PARK AVE AT HUMBERSIDE AVE,Christian,5233000.789126792
6312,FINCH AVE EAST AT TOLLERTON AVE,Christian,5233000.689104186
6313,SHEPPARD AVE EAST AT MIDLAND AVE,Christian,5233000.718746425
6314,JANE ST AT TROUTBROOKE DR NORTH SIDE,Christian,5233000.708599103
6315,YONGE BLVD AT YONGE ST WEST SIDE,Christian,5233000.734444196
6316,KINGSTON RD AT PARKCREST DR,Christian,5233000.781952501
6317,EGLINTON AVE EAST AT KINGSTON RD,Christian,5233000.776255804
