,stop_name,closest_station,dist
4670,STEELES AVE EAST AT FAIRWAY HEIGHTS DR,FINCH AVE EAST AT OLD CUMMER GO STATION,0.019086709564508548
4671,BLOOR ST EAST AT CASTLE FRANK RD,CASTLE FRANK STATION - EASTBOUND PLATFORM,5.679788728111285e-05
4672,YORK MILLS RD AT FENSIDE DR,DON MILLS STATION,0.023207683727595876
4673,YORK MILLS RD AT OLD YORK MILLS RD,YORK MILLS STATION,0.0011403424924029352
4674,20 NORELCO DR,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.023153412232323114
4675,NORTH QUEEN ST AT THE EAST MALL EAST SIDE,KIPLING STATION,0.02096111218422754
4676,SHEPPARD AVE WEST AT TUSCAN GATE,SHEPPARD AVE WEST AT VITTI ST (DOWNSVIEW PARK STATION),0.002784312123309738
4677,61 MAYBROOK DR,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.04615332461481275
4678,1859 KINGSTON RD,ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.02255378008228535
4679,MCCOWAN RD AT COMMANDER BLVD,SCARBOROUGH CENTRE STATION,0.02205935350367047
4680,BAYVIEW AVE AT YORK RD SOUTH SIDE,SHEPPARD AVE EAST AT BAYVIEW AVE EAST SIDE (BAYVIEW STATION),0.021161367158105467
4681,849 BROADVIEW AVE,BROADVIEW STATION,0.0020804367329998142
4682,KEELE ST AT COLVILLE RD,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.034187809654904824
4683,BATHURST ST AT NASSAU ST (TORONTO WESTERN HOSPITAL),BATHURST STATION - EASTBOUND PLATFORM,0.012416052553047691
4684,9275 MARKHAM RD,MARKHAM RD AT RAMONA BLVD - MARKHAM GO STATION,0.011164442216248644
4685,SPADINA AVE AT QUEENS QUAY WEST NORTH SIDE,KING ST WEST AT UNIVERSITY AVE WEST SIDE (ST ANDREW STATION),0.011170827453684768
4686,SHEPPARD AVE WEST AT GODDARD ST,OPPOSITE 1042 SHEPPARD AVE WEST- SHEPPARD WEST STATION,0.014131094685119572
4687,RATHBURN RD AT THE WYND,ISLINGTON STATION - WESTBOUND PLATFORM,0.020627845112848923
4688,LAWRENCE AVE WEST AT LEDBURY ST,LAWRENCE AVE WEST AT YONGE ST (LAWRENCE STATION),0.02034319158833926
4689,38 THORNCLIFFE PARK DR,MILLWOOD RD AT VILLAGE STATION RD,0.013307342221495745
4690,GATEWAY BLVD AT SUNNY GLENWAY (WEST) WEST SIDE,MILLWOOD RD AT VILLAGE STATION RD,0.027499843235914503
4691,THE QUEENSWAY AT CULNAN AVE,KIPLING STATION,0.019654800049857323
4692,MABELLE AVE AT DUNDAS ST WEST,ISLINGTON STATION - WESTBOUND PLATFORM,0.00507073051935881
4693,COXWELL AVE AT EARL HAIG AVE,COXWELL STATION,0.002652644341035736
4694,AVENUE RD AT BROOKE AVE,YONGE ST AT WILSON AVE (YORK MILLS STATION),0.016694556987224173
4695,DUFFERIN ST AT ASCOT AVE,EGLINTON WEST STATION - SOUTHBOUND PLATFORM,0.020627344109216062
4696,YONGE ST AT CHURCHILL AVE,YONGE ST AT PARK HOME AVE (NORTH YORK CENTRE STATION),0.004632259168055766
4697,ROYAL YORK RD AT ALLANHURST DR SOUTH SIDE,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.02404440419307543
4698,PARKETTE PL AT BIRCHMOUNT RD,WARDEN STATION - WESTBOUND PLATFORM,0.02100330462093551
4699,ROGERS RD AT CALEDONIA RD,DUNDAS WEST STATION - WESTBOUND PLATFORM,0.02648366564507248
4700,ALBION RD AT RIVERDALE DR,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.030346268057211023
4701,GLENCAIRN AVE AT CAPITOL AVE,GLENCAIRN STATION,0.008756407768026843
4702,LAWRENCE AVE WEST AT BATHURST ST WEST SIDE,LAWRENCE WEST STATION,0.013655092090502424
4703,MCNICOLL AVE AT BOXDENE AVE,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.03714321259665118
4704,NEW WESTMINSTER DR AT BEVERLEY GLEN BLVD,YONGE ST AT HENDON AVE (FINCH STATION),0.051690618732988844
4705,HUMBER COLLEGE AT FINCH AVE WEST NORTH SIDE,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.052693760892534844
4706,WELLAND AVE AT HEATH ST EAST,ST CLAIR STATION,0.012592481129622444
4707,BAYVIEW AVE AT DAWLISH AVE SOUTH SIDE,LAWRENCE AVE AT YONGE ST (LAWRENCE STATION),0.0221704059728242
4708,QUEEN ST WEST AT YONGE ST (QUEEN STATION),QUEEN ST WEST AT YONGE ST (QUEEN STATION),0.0
4709,CALEDONIA RD AT EGLINTON AVE WEST,EGLINTON WEST STATION,0.026499030189805244
4710,LAWRENCE AVE EAST AT GALLOWAY RD,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.009430569070851961
4711,BROADVIEW AVE AT TORRENS AVE SOUTH SIDE,CHESTER STATION - WESTBOUND PLATFORM,0.012016174516043473
4712,DUFFERIN GATE LOOP,DUFFERIN ST AT BLOOR ST WEST (DUFFERIN STATION),0.027312528352395827
4713,GLEN RD AT ELM AVE,SHERBOURNE STATION - WESTBOUND PLATFORM,0.004094742238531539
4714,OPPOSITE 60 BELFIELD RD EAST SIDE,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.0026483644009083042
4715,THIRTIETH ST AT AKRON RD,KIPLING STATION,0.03704606996700074
4716,BEDFORD RD AT TRANBY AVE NORTH SIDE,ST GEORGE STATION,0.004408911883898617
4717,NEILSON RD AT SILVERBELL GROVE SOUTH SIDE,MCCOWAN STATION - PLATFORM,0.044563958823245084
4718,PHARMACY AVE AT SHERWOOD AVE SOUTH SIDE,LAWRENCE EAST STATION,0.034623827243669254
4719,MCCOWAN RD AT SANDHURST CIR (SOUTH),SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.02845790916423811
4720,PARLIAMENT ST AT KING ST EAST,KING ST WEST AT YONGE ST EAST SIDE (KING STATION),0.014359237444934472
4721,LAWRENCE AVE WEST AT SHERMOUNT AVE EAST SIDE,LAWRENCE WEST STATION,0.002846298122125423
4722,SHEPPARD AVE WEST AT DON RIVER BLVD WEST SIDE,SHEPPARD-YONGE STATION,0.02157555375882058
4723,SHEPPARD AVE WEST AT TUSCAN GATE,SHEPPARD AVE WEST AT VITTI ST (DOWNSVIEW PARK STATION),0.002565907636674222
4724,715 MILNER AVE (HONDA PLANT-WEST ENTRANCE),KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.04034224818971347
4725,BRIMLEY RD AT WENLOCK GATE,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.03691757836045359
4726,OPPOSITE 3200 PHARMACY AVE AT WALKWAY TO DEERBROOK TRAIL,DON MILLS STATION,0.029120853318535544
4727,DUFFERIN ST AT LIBERTY ST,DUFFERIN ST AT BLOOR ST WEST (DUFFERIN STATION),0.024433772876907317
4728,BATHURST ST AT ALCINA AVE,ST CLAIR WEST STATION - SOUTHBOUND PLATFORM,0.004197036692714285
4729,KIPLING AVE AT BEAVERBROOK AVE,KIPLING STATION,0.025935302003257513
4730,STEELES AVE WEST AT IRONDALE DR,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.02972417576653853
4731,LAWRENCE AVE WEST AT GLEN RUSH BLVD,LAWRENCE WEST STATION,0.017306854855809344
4732,ROYAL YORK RD AT NORSEMAN ST NORTH SIDE,ROYAL YORK STATION - EASTBOUND PLATFORM,0.011291799900810794
4733,ST CLAIR AVE WEST AT LANSDOWNE AVE,LANSDOWNE AVE AT WADE AVE (LANSDOWNE STATION),0.018568581663664364
4734,ST CLAIR AVE WEST AT EARLSCOURT AVE,LANSDOWNE AVE AT WADE AVE (LANSDOWNE STATION),0.018250045397200064
4735,MARKHAM RD AT BRIMORTON DR,MCCOWAN STATION - PLATFORM,0.02030526545011397
4736,COSBURN AVE AT LOGAN AVE,CHESTER STATION - WESTBOUND PLATFORM,0.010112549480717938
4737,THE WESTWAY AT MARTIN GROVE RD,BELFIELD RD AT SHAFT RD - ETOBICOKE NORTH GO STATION,0.020452391571650515
4738,MARLEE AVE AT DELL PARK AVE,LAWRENCE WEST STATION,0.0018509913559943065
4739,LAWRENCE AVE WEST AT ENGLEMOUNT AVE EAST SIDE,LAWRENCE WEST STATION,0.005862411534520552
4740,ROGERS RD AT SCOTT RD,KEELE ST AT BLOOR ST WEST (KEELE STATION),0.02826894791109482
4741,SPADINA AVE AT WILLCOCKS ST,SPADINA STATION,0.00655402227643061
4742,GARNETT JANES RD AT COIN ST,KIPLING STATION,0.04484728899276285
4743,MORTIMER AVE AT ROOSEVELT RD,GREENWOOD STATION - WESTBOUND PLATFORM,0.007198665223503529
4744,MORNINGSIDE AVE AT OLD FINCH AVE,MCCOWAN STATION - PLATFORM,0.05658474707020894
4745,DANFORTH RD AT HUBERT AVE,ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.006440057763714907
4746,DUPONT ST AT HOWLAND AVE,DUPONT ST AT SPADINA RD (DUPONT STATION) WEST SIDE,0.0046853211202669606
4747,OPPOSITE 601 MILNER AVE,MCCOWAN STATION - PLATFORM,0.03346062989544692
4748,REXDALE BLVD AT KIPLING AVE,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.007290315905367706
4749,KENNEDY RD AT HAVENDALE RD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.009621899032930118
4750,THE QUEENSWAY AT NORTH QUEEN ST,KIPLING STATION,0.030185508923985686
4751,LAWRENCE AVE WEST AT PIMLICO RD,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.029755937625953934
4752,ARROW RD AT SHEPPARD AVE WEST NORTH SIDE,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.04232810444610508
4753,HUNTINGWOOD DR AT COMMANDER BLVD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.020242441083034954
4754,BRIDGELAND AVE AT DUFFERIN ST WEST SIDE,YORKDALE RD AT GO TERMINAL (YORKDALE STATION),0.00964034854141247
4755,LAWRENCE AVE EAST AT PAULANDER AVE,LAWRENCE AVE EAST AT EAST AVE - ROUGE HILL GO STATION,0.022195970557746275
4756,SHEPPARD AVE EAST AT MCCOWAN RD,SCARBOROUGH CENTRE STATION,0.014913895936336748
4757,BATHURST ST AT RANEE AVE,RANEE AVE AT YORKDALE STATION,0.014780029025684514
4758,WARDEN AVE AT ARKONA DR,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.022686069778605298
4759,BRIMLEY RD AT COMRIE TER (NORTH),ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.014402420491012004
4760,78 GULLIVER RD AT OPPOSITE GULLIVER PARK,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.030493606887346463
4761,BLOOR ST WEST AT ISLINGTON AVE,ISLINGTON STATION,0.0006216011583052633
4762,2121 KINGSTON RD,ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.016623908084445596
4763,WILSON AVE AT BELGRAVE AVE WEST SIDE,YONGE ST AT WILSON AVE (YORK MILLS STATION),0.012090758454278254
4764,SHEPPARD AVE WEST AT LAURA RD EAST SIDE,KEELE ST AT FINCH AVE WEST NORTH SIDE (FINCH WEST STATION),0.03879363499338537
4765,ROGERS RD AT NAIRN AVE,EGLINTON WEST STATION,0.021730104578673585
4766,RATHBURN RD AT LLOYD MANOR RD WEST SIDE,KIPLING STATION,0.024128229296817436
4767,PAPE AVE AT MINTON PL,MILLWOOD RD AT VILLAGE STATION RD,0.009861676226684804
4768,UNDERHILL DR AT CASSANDRA BLVD (NORTH),DON MILLS STATION,0.030109237685465782
4769,FINCH AVE EAST AT ALEXMUIR BLVD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.020740319380380304
4770,MCNICOLL AVE AT CLEADON RD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.030222247186471107
4771,MILNER AVE AT PROGRESS AVE,MCCOWAN STATION - PLATFORM,0.0231143714818248
4772,DIXON RD AT SKYWAY AVE,RENFORTH STATION,0.02435541586588196
4773,CALEDONIA RD AT NORMAN AVE,DUNDAS WEST STATION - WESTBOUND PLATFORM,0.02062295868686293
4774,O'CONNOR DR AT SUNRISE AVE,WARDEN STATION,0.0254735025663849
4775,MCCOWAN RD AT CASTLEMORE AVE,MCCOWAN RD AT BULLOCK DR - CENTENNIAL GO STATION,0.026722540672625552
4776,WALSH AVE AT WESTON RD,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.02876699214377712
4777,1710 MIDLAND AVE,LAWRENCE EAST STATION - NORTHBOUND PLATFORM,0.00955996783466872
4778,LAWRENCE AVE EAST AT GREENLAND RD EAST SIDE,DON MILLS STATION - WESTBOUND PLATFORM,0.037919816165161414
4779,O'CONNOR DR AT COXWELL AVE,COXWELL STATION - WESTBOUND PLATFORM,0.014652299102870981
4780,WESTON RD AT CORONADO CRT,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.04255979642807686
4781,WARDEN AVE AT BRIDLETOWNE CIR (SOUTH),SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.02969776099303686
4782,SHEPPARD AVE EAST AT MEADOWVALE RD,LAWRENCE AVE EAST AT EAST AVE - ROUGE HILL GO STATION,0.04799287906555347
4783,PASSMORE AVE AT KENNEDY RD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.039411775765630076
4784,HORNER AVE AT SHELDON AVE,KIPLING STATION,0.0358620192543565
4785,LLOYD MANOR RD AT NORTH HEIGHTS RD,KIPLING STATION,0.029153069015113196
4786,VAN STASSEN BLVD AT SKYLARK RD,OLD MILL STATION,0.011702661321251044
4787,OPPOSITE 1000 NEW WESTMINSTER DR,YONGE ST AT BISHOP AVE NORTH SIDE (FINCH STATION),0.051881107351330204
4788,EAST AVE AT KIRKDENE DR,LAWRENCE AVE EAST AT EAST AVE - ROUGE HILL GO STATION,0.01582894469003517
4789,MT PLEASANT RD AT WANLESS AVE,LAWRENCE AVE AT YONGE ST (LAWRENCE STATION),0.005135858253493406
4790,BROADVIEW AVE AT GERRARD ST EAST,CHESTER STATION - EASTBOUND PLATFORM,0.012967129713243581
4791,YONGE ST AT SHEPPARD AVE WEST (SHEPPARD STATION),YONGE ST AT SHEPPARD AVE WEST (SHEPPARD STATION),0.0
4792,DYNAMIC DR AT PASSMORE AVE,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.053315952772130366
4793,YONGE ST AT FINCH AVE EAST,FINCH STATION - SOUTHBOUND PLATFORM,0.0006638109670734467
4794,SHEPPARD AVE EAST AT ECOPARK GATE EAST SIDE,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.05076855375131046
4795,DUNDAS ST WEST AT GLENLAKE AVE NORTH SIDE,DUNDAS WEST STATION - WESTBOUND PLATFORM,0.003048047407769991
4796,EGLINTON AVE WEST AT RUSSELL RD,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.027625709945632147
4797,KIPLING AVE AT ALBION RD SOUTH SIDE,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.037563429129944155
4798,KENNEDY RD AT SHROPSHIRE DR NORTH SIDE,ELLESMERE STATION - SOUTHBOUND PLATFORM,0.009024916897126494
4799,MARKHAM RD AT STEVENWOOD RD NORTH SIDE,BELLAMY RD NORTH AT EGLINTON AVE EAST NORTH SIDE - EGLINTON GO STATION,0.017214715478336418
4800,THREE VALLEYS DR AT LAURENTIDE DR,DON MILLS STATION - WESTBOUND PLATFORM,0.025717841939005816
4801,VICTORIA PARK AVE AT OLD SHEPPARD AVE,DON MILLS STATION,0.020050419870912755
4802,3008 KENNEDY RD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.02793555247350854
4803,140 PLEASANT VIEW DR,DON MILLS STATION,0.01729249770854917
4804,LYNEDOCK CRES AT FENSIDE DR EAST SIDE,DON MILLS STATION,0.02204435993627272
4805,LESLIE ST AT FINCH AVE EAST,FINCH AVE EAST AT OLD CUMMER GO STATION,0.0023033210805270612
4806,MORNINGSIDE AVE AT HALFWAY AVE,MCCOWAN STATION - PLATFORM,0.05708305069807481
4807,JANE ST AT HANLEY ST,JANE STATION - WESTBOUND PLATFORM,0.010915794153423107
4808,WARDEN LOOP AT STEELES AVE EAST,DON MILLS STATION,0.04923013337377951
4809,DRIFTWOOD AVE AT JANE ST EAST SIDE,PIONEER VILLAGE STATION,0.014322248985406395
4810,LAWRENCE AVE EAST AT MANSE RD WEST SIDE,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.025710772547707633
4811,WILSON AVE AT BATHURST ST EAST SIDE,WILSON STATION TEMPORARY BUS BAY 5,0.01563193286192361
4812,425 ALLIANCE AVE,RUNNYMEDE STATION - WESTBOUND PLATFORM,0.027519423976528592
4813,BAY ST AT COLLEGE ST,YONGE ST AT COLLEGE ST (COLLEGE STATION),0.0025704058045395092
4814,FENSIDE DR AT SLIDELL CRES,DON MILLS STATION,0.0204384603382991
4815,MORNINGVIEW TRAIL AT OLD FINCH AVE,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.06465593560532504
4816,HUNTINGWOOD DR AT FAIRGLEN AVE,DON MILLS STATION,0.022563248015304408
4817,ROYAL YORK RD AT GLENDARLING RD,ROYAL YORK STATION,0.024964413171554303
4818,KINGSTON RD AT BRIMLEY RD WEST SIDE,ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.014723118215925084
4819,MANIZA RD AT SPALDING RD,WILSON STATION,0.012792315857567849
4820,BRIMLEY RD AT BERNADINE ST,SCARBOROUGH CENTRE STATION,0.006313886283420167
4821,LAWRENCE AVE WEST AT JANE ST,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.008030444570503647
4822,PROGRESS AVE AT PRODUCTION DR,MCCOWAN STATION - PLATFORM,0.013412429645657434
4823,HUMBERWOOD BLVD AT KINGSPLATE CRES WEST SIDE,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.053600472731118544
4824,ROYAL YORK RD AT OAKFIELD DR NORTH SIDE,ROYAL YORK STATION - EASTBOUND PLATFORM,0.016062680349180906
4825,THE BRIDLE WALK AT DRAWBRIDGE DR,MCCOWAN RD AT BULLOCK DR - CENTENNIAL GO STATION,0.03327806920480492
4826,DREWRY AVE AT BATHURST ST,FINCH AVE WEST AT YONGE ST (FINCH STATION),0.027978856963779837
4827,STEELES AVE WEST AT MURRAY ROSS PKWY EAST SIDE,PIONEER VILLAGE STATION,0.006560039176716559
4828,CARLAW AVE AT EASTERN AVE NORTH SIDE,PAPE STATION - EASTBOUND PLATFORM,0.02179230104876975
4829,KENNEDY RD AT MERRIAN RD,KENNEDY STATION - WESTBOUND PLATFORM,0.004864531426560273
4830,YONGE ST AT LORD SEATON RD,YORK MILLS STATION,0.007139754127423831
4831,THE QUEENSWAY AT ELLIS AVE EAST SIDE,HIGH PARK STATION - WESTBOUND PLATFORM,0.01590718331446474
4832,1801 O'CONNOR DR,WARDEN STATION,0.025760479285127327
4833,STEELES AVE WEST AT TURBINE DR WEST SIDE,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.03794349551635809
4834,GERRARD ST EAST AT RIVER ST,BROADVIEW STATION - WESTBOUND PLATFORM,0.012792521878037325
4835,1 AND 3 CONCORDE PL NORTH SIDE,MILLWOOD RD AT VILLAGE STATION RD,0.03953131935566985
4836,DON MILLS RD AT ST DENNIS DR (ONTARIO SCIENCE CENTRE),MILLWOOD RD AT VILLAGE STATION RD,0.02503509019356309
4837,180 YORKLAND BLVD,DON MILLS STATION,0.011094076347317837
4838,LAWRENCE AVE EAST AT ORTON PARK RD,KINGSTON RD AT CELESTE DR WEST SIDE - GUILDWOOD GO STATION,0.009307205917996397
4839,THE EAST MALL AT NORTH QUEEN ST SOUTH SIDE,KIPLING STATION,0.021666110241572493
4840,BATHURST ST AT PRINCE CHARLES DR SOUTH SIDE,RANEE AVE AT YORKDALE STATION,0.015002866559431628
4841,MARKHAM RD AT MARKANNA DR,BELLAMY RD NORTH AT EGLINTON AVE EAST NORTH SIDE - EGLINTON GO STATION,0.014034017243835233
4842,CALEDONIA RD AT KITCHENER AVE,EGLINTON WEST STATION,0.026152496343565743
4843,TAPSCOTT RD AT WASHBURN WAY,MCCOWAN STATION - PLATFORM,0.04012895419768187
4844,MARKHAM RD AT KINGSTON RD NORTH SIDE,BELLAMY RD NORTH AT EGLINTON AVE EAST NORTH SIDE - EGLINTON GO STATION,0.014958385006419729
4845,120 BERMONDSEY RD,MAIN STREET STATION - WESTBOUND PLATFORM,0.03121833514139211
4846,LAWRENCE AVE WEST AT BROOKHAVEN DR,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.015280405917384268
4847,ROGERS RD AT OLD WESTON RD EAST SIDE,KEELE STATION,0.027276751437806
4848,MORNINGSIDE AVE AT TAMS RD,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.03506052195846562
4849,BATHURST ST AT LAWRENCE AVE WEST SOUTH SIDE,LAWRENCE WEST STATION,0.014224751280775758
4850,SENTINEL RD AT FREDRICK MOWAT LANE SOUTH SIDE,SHEPPARD AVE WEST AT VITTI ST (DOWNSVIEW PARK STATION),0.014727375360192195
4851,DYNAMIC DR AT NASHDENE RD NORTH SIDE,MCCOWAN STATION - PLATFORM,0.045207925875890696
4852,IRONSIDE CRES AT TAPSCOTT RD,MCCOWAN STATION - PLATFORM,0.054464098569603825
4853,OAKWOOD AVE AT BURLINGTON CRES NORTH SIDE,DUFFERIN STATION - EASTBOUND PLATFORM,0.01634208631112041
4854,MORTIMER AVE AT LOGAN AVE,CHESTER STATION - WESTBOUND PLATFORM,0.006461153534777324
4855,BRIMLEY RD AT DORCOT AVE,LAWRENCE EAST STATION - NORTHBOUND PLATFORM,0.015512346211967213
4856,KINGSTON RD AT BROOKSIDE DR,MAIN STREET STATION,0.01192260848137228
4857,BAYVIEW AVE AT STEELES AVE EAST SOUTH SIDE,FINCH STATION,0.02839582471067725
4858,OLD DUNDAS ST AT VARSITY RD WEST SIDE,OLD MILL STATION,0.01570292819826773
4859,OPPOSITE 2265 JANE ST,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.02918247427823937
4860,CASTLEMORE AVE AT RIDGECREST RD WEST SIDE,MCCOWAN RD AT BULLOCK DR - CENTENNIAL GO STATION,0.029872969805495458
4861,BATHURST ST AT AVA RD,EGLINTON WEST STATION,0.01175725329318339
4862,NEILSON RD AT MILNER AVE NORTH SIDE,MCCOWAN STATION - PLATFORM,0.040466208816729785
4863,BAYVIEW AVE AT HOLLYWOOD AVE,BAYVIEW AVE AT SHEPPARD AVE EAST (BAYVIEW STATION),0.004163670616172832
4864,MAPLE LEAF DR AT OPP ROADWAY TO 290-300 QUEENS DR APARTMENTS,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.014288676390765904
4865,WARDEN AVE AT LAWRENCE AVE EAST,LAWRENCE EAST STATION,0.02500997277086691
4866,LAWRENCE AVE WEST AT GREER RD,LAWRENCE AVE WEST AT YONGE ST (LAWRENCE STATION),0.006659190641512215
4867,COSBURN AVE AT TODMORDEN LANE,PAPE STATION,0.009925803997666677
4868,UNDERWOOD AVE AT VARSITY RD,OLD MILL STATION,0.009611298767591392
4869,ROGERS RD AT PROSPECT CEMETERY,EGLINTON WEST STATION,0.024135120737214646
4870,ALBION RD AT SILVERSTONE DR,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.05134383555988177
4871,NASHDENE RD AT MARKHAM RD WEST SIDE,MCCOWAN STATION - PLATFORM,0.04531568299165425
4872,MARKHAM RD AT PAINTED POST DR,MCCOWAN STATION - PLATFORM,0.023749100635591616
4873,KIPLING AVE AT KINGSVIEW BLVD,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.008649907109329696
4874,TRETHEWEY DR AT GREENTREE CRT,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.032997283963978996
4875,NEILSON RD AT ELLESMERE RD NORTH SIDE,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.02647529372830721
4876,BIRCHMOUNT RD AT SILVER SPRINGS BLVD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.02738193163382221
4877,VICTORIA PARK AVE AT ST CLAIR AVE EAST,VICTORIA PARK STATION - WESTBOUND PLATFORM,0.015854091238543096
4878,ST CLAIR AVE WEST AT LAUGHTON AVE,DUNDAS WEST STATION - WESTBOUND PLATFORM,0.018327763229593792
4879,ANNETTE ST AT DURIE ST,JANE STATION - EASTBOUND PLATFORM,0.009191236967896225
4880,WESTON RD AT DENNIS AVE,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.028153536065649465
4881,QUEEN ST WEST AT JOHN ST,QUEEN ST WEST AT UNIVERSITY AVE (OSGOODE STATION),0.004359056778709596
4882,LAWSON RD AT CEDARVIEW DR,LAWRENCE AVE EAST AT EAST AVE - ROUGE HILL GO STATION,0.02314951630164533
4883,HUNTINGWOOD DR AT FLUELLEN DR,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.019530760789070956
4884,EGLINTON AVE WEST AT BLACKTHORN AVE,EGLINTON WEST STATION,0.02961598176660242
4885,DUNDAS ST WEST AT SHAW ST,CHRISTIE STATION,0.014421210940831647
4886,FINCH AVE EAST AT BRIMLEY RD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.022906889291222813
4887,JANE ST AT DOWNSVIEW AVE NORTH SIDE,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.02059383104233265
4888,ELM ST AT UNIVERSITY AVE EAST SIDE,ST PATRICK STATION - NORTHBOUND PLATFORM,0.0013205491282082561
4889,WINTERMUTE BLVD AT BIRCHMOUNT RD WEST SIDE,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.04418352499517904
4890,900 YORK MILLS RD,LESLIE ST AT ORIOLE GO STATION SOUTH SIDE,0.017650885218596212
4891,CUMMER AVE AT WILLOWDALE AVE,FINCH STATION,0.008991532127503463
4892,LESLIE ST AT OLD CUMMER AVE NORTH SIDE,FINCH AVE EAST AT OLD CUMMER GO STATION,0.004667309717601148
4893,KEELE ST AT DONALD AVE,HIGH PARK STATION,0.031488153073815014
4894,BATHURST ST AT TICHESTER RD,ST CLAIR WEST STATION - NORTHBOUND PLATFORM,0.003183488809467169
4895,OLD LESLIE ST AT 1200 SHEPPARD AVE EAST,LESLIE STATION - WESTBOUND PLATFORM,0.0006262786919568383
4896,WARDEN AVE AT CASTILLE AVE,LAWRENCE EAST STATION,0.024352380684443096
4897,BROWN'S LINE AT VALERMO DR,KIPLING STATION,0.0329381781220474
4898,NEILSON RD AT OAKMEADOW BLVD (SOUTH),KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.0353728294175111
4899,CARLAW AVE AT GERRARD ST EAST NORTH SIDE,PAPE STATION - EASTBOUND PLATFORM,0.011869280180365547
4900,ISLINGTON AVE AT ATHOL AVE,ISLINGTON STATION,0.019904752045679982
